brand,category,gender,image_url,original_price,price,sku,title,url,variants
Nike,Apparel,Kids,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fb8110d4-7033-4700-8d90-8ce8265581c1/MJ+MVP+OVERALL+SET.png",69.99,69.99,IQ3389-237,Jordan,https://www.nike.com/it/t/completo-salopette-in-2-pezzi-jordan-a-4YgifwVk/IQ3389-237,"{'4': {'availability': True, 'price': 69.99}, '5': {'availability': True, 'price': 69.99}, '6': {'availability': True, 'price': 69.99}, '7': {'availability': True, 'price': 69.99}}"
Nike,Apparel,Kids,https://static.nike.com/a/images/t_default/c8ac677b-7ef0-4a12-8129-e93b5dd6e20f/CR7+K+NK+DF+ACD23+SHORT+K.png,34.99,34.99,HF4346-702,CR7 Academy,https://www.nike.com/it/t/shorts-da-calcio-dri-fit-cr7-academy-a-WtC29D/HF4346-702,"{'XS': {'availability': False, 'price': 34.99}, 'S': {'availability': False, 'price': 34.99}, 'M': {'availability': True, 'price': 34.99}, 'L': {'availability': True, 'price': 34.99}, 'XL': {'availability': True, 'price': 34.99}}"
Nike,Apparel,Kids,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/94ab17dd-c5cb-4563-ab59-6ca508dde5a1/PSG+Y+NK+DF+JSY+SS+STAD+SE.png",79.99,79.99,HQ4232-045,Paris Saint-Germain 2025/26 Stadium Fourth,https://www.nike.com/it/t/maglia-replica-da-calcio-paris-saint-germain-2025-26-stadium-fourth-jordan-dri-fit-a-R92Pdacu/HQ4232-045,"{'XS': {'availability': True, 'price': 79.99}, 'S': {'availability': True, 'price': 79.99}, 'M': {'availability': False, 'price': 79.99}, 'L': {'availability': False, 'price': 79.99}, 'XL': {'availability': False, 'price': 79.99}}"
Nike,Apparel,Kids,https://static.nike.com/a/images/t_default/ffdd5424-82d8-440a-8949-5fc2ee4f1147/G+NSW+CLUB+FLC+OS+JGGR+GX+SHNE.png,47.99,47.99,HV0423-634,Nike Sportswear Club Fleece,https://www.nike.com/it/t/pantaloni-da-jogging-oversize-sportswear-club-fleece-5pRP6R8u/HV0423-634,"{'XS': {'availability': True, 'price': 47.99}, 'S': {'availability': True, 'price': 47.99}, 'M': {'availability': True, 'price': 47.99}, 'L': {'availability': True, 'price': 47.99}, 'XL': {'availability': True, 'price': 47.99}}"
Nike,Apparel,Kids,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/bab51cdb-a5ce-4ffb-baf8-76b3e9d1a8e9/JDB+JERSEY+PACK+PO+SET.png",59.99,59.99,FV2664-011,Jordan Jersey Pack Pullover Set,https://www.nike.com/it/t/completo-in-2-pezzi-con-felpa-con-cappuccio-jordan-jersey-pack-pullover-set-a-7tFtbq/FV2664-011,"{'4': {'availability': True, 'price': 59.99}, '5': {'availability': True, 'price': 59.99}, '6': {'availability': False, 'price': 59.99}, '7': {'availability': False, 'price': 59.99}}"
Nike,Apparel,Kids,https://static.nike.com/a/images/t_default/763849ed-659a-44d8-9d33-de634e466330/G+NSW+DF+FLC+DANCE+HDY.png,59.99,59.99,HV0734-063,Nike Sportswear,https://www.nike.com/it/t/felpa-in-fleece-dri-fit-sportswear-bambina-s1NVHJ/HV0734-063,"{'XS': {'availability': True, 'price': 59.99}, 'S': {'availability': True, 'price': 59.99}, 'M': {'availability': True, 'price': 59.99}, 'L': {'availability': True, 'price': 59.99}, 'XL': {'availability': True, 'price': 59.99}}"
Nike,Apparel,Kids,https://static.nike.com/a/images/t_default/b0668ba4-dd6f-4b0d-9641-693c7e635e4d/K+NK+DF+MILER+SHORT.png,29.99,29.99,IF2428-696,Nike Miler,https://www.nike.com/it/t/shorts-da-training-dri-fit-miler-a-oqzZAzIn/IF2428-696,"{'XS': {'availability': True, 'price': 29.99}, 'S': {'availability': True, 'price': 29.99}, 'M': {'availability': True, 'price': 29.99}, 'L': {'availability': True, 'price': 29.99}, 'XL': {'availability': True, 'price': 29.99}}"
Nike,Apparel,Kids,https://static.nike.com/a/images/t_default/599fc5dc-8e39-403f-91d3-ae646bce05cc/B+NK+HAZY+RAYS+TANK+SHORT+SET.png,37.99,37.99,HJ1549-113,Nike Dri-FIT Hazy Rays,https://www.nike.com/it/t/completo-con-canotta-dri-fit-hazy-rays-a-xbbHQM/HJ1549-113,"{'4': {'availability': True, 'price': 37.99}, '5': {'availability': True, 'price': 37.99}, '6': {'availability': True, 'price': 37.99}, '7': {'availability': True, 'price': 37.99}}"
Nike,Apparel,Kids,https://static.nike.com/a/images/t_default/e0d2eabf-9091-4bfa-bbdd-4ec6b73c6f0b/NKG+BIG+SWOOSH+FAUX+FUR+JACKET.png,59.99,59.99,DZ9779-010,Nike,https://www.nike.com/it/t/giacca-in-ecopelliccia-con-swoosh-bimbo-a-RR32NJ/DZ9779-010,"{'2T': {'availability': False, 'price': 59.99}, '3T': {'availability': True, 'price': 59.99}, '4T': {'availability': True, 'price': 59.99}}"
Nike,Apparel,Kids,https://static.nike.com/a/images/t_default/20402f30-cd28-4239-b3ef-67d949969c99/K+ACG+LS+WAFFLE+TOP+GX.png,39.99,39.99,HQ9593-437,Nike ACG,https://www.nike.com/it/t/maglia-a-manica-lunga-waffle-acg-a-ZD36qE3g/HQ9593-437,"{'XS': {'availability': True, 'price': 39.99}, 'S': {'availability': True, 'price': 39.99}, 'M': {'availability': False, 'price': 39.99}, 'L': {'availability': True, 'price': 39.99}, 'XL': {'availability': True, 'price': 39.99}}"
